sc	st	en	id
ScOZjSD_2843	11546644	11556443	g16647
ScOZjSD_2843	11614783	11622326	g16648
ScOZjSD_2843	11678939	11709547	g16649
ScOZjSD_2843	11776047	11818118	g16650
ScOZjSD_2843	11833629	11879635	g16651
ScOZjSD_2843	11904618	11929186	g16652
ScOZjSD_2843	12004350	12046952	g16653
ScOZjSD_2843	12150904	12189932	g16654
ScOZjSD_2843	12270080	12278955	g16655
ScOZjSD_2843	12282650	12286146	g16656
ScOZjSD_2843	12335863	12464881	g16657
ScOZjSD_2843	12491717	12598571	g16658
ScOZjSD_2843	13032431	13071283	g16659
ScOZjSD_2843	13121944	13143631	g16660
ScOZjSD_2843	13208575	13367133	g16661
ScOZjSD_2843	13494977	13579607	g16662
ScOZjSD_2843	13655262	13723807	g16663
ScOZjSD_2843	13731195	13898997	g16664
ScOZjSD_2843	13915702	14022766	g16665
ScOZjSD_2843	14065942	14082286	g16666
ScOZjSD_2843	14626267	14626560	g16667
ScOZjSD_2843	14634803	14672712	g16668
ScOZjSD_2843	14989125	15014281	g16669
ScOZjSD_2843	15035428	15040576	g16670
ScOZjSD_2843	15171385	15242318	g16671
ScOZjSD_2843	15259231	15321844	g16672
ScOZjSD_2843	15334711	15400149	g16673
ScOZjSD_2843	15400392	15400919	g16674
ScOZjSD_2843	15402290	15490317	g16675
ScOZjSD_2843	15511726	15559532	g16676
ScOZjSD_2843	15612005	15640314	g16677
ScOZjSD_2843	15650860	15692591	g16678
ScOZjSD_2843	15721022	15738518	g16679
ScOZjSD_2843	15777955	15803075	g16680
ScOZjSD_2843	15815820	15816737	g16681
ScOZjSD_2843	15905888	15915875	g16682
ScOZjSD_2843	15986256	16050019	g16683
ScOZjSD_2843	16184928	16218751	g16684
ScOZjSD_2843	16251457	16253883	g16685
ScOZjSD_2843	16285073	16387027	g16686
ScOZjSD_2843	16450019	16482125	g16687
ScOZjSD_2843	16593580	16593888	g16688
ScOZjSD_2843	16659984	16662616	g16689
ScOZjSD_2843	16781388	16875518	g16690
ScOZjSD_2843	16975111	17071684	g16691
ScOZjSD_2843	17072855	17118563	g16692
ScOZjSD_2843	17132158	17149297	g16693
ScOZjSD_2843	17190896	17191126	g16694
ScOZjSD_2843	17213977	17220575	g16695
ScOZjSD_2843	17227240	17279088	g16696
ScOZjSD_2843	17392986	17413872	g16697
ScOZjSD_2843	17440837	17520280	g16698
ScOZjSD_2843	17526922	17548999	g16699
ScOZjSD_2843	17572489	17584515	g16700
ScOZjSD_2843	17633017	17639283	g16701
ScOZjSD_2843	17640912	17686345	g16702
ScOZjSD_2843	17778170	17787154	g16703
ScOZjSD_2843	17791211	17798824	g16704
ScOZjSD_2843	17899452	17975845	g16705
ScOZjSD_2843	18063431	18096709	g16706
ScOZjSD_2843	18097313	18104114	g16707
ScOZjSD_2843	18117149	18136927	g16708
ScOZjSD_2843	18151889	18169771	g16709
ScOZjSD_2843	18294906	18402987	g16710
ScOZjSD_2843	18460164	18471668	g16711
ScOZjSD_2843	18527458	18564848	g16712
ScOZjSD_2843	18595214	18678532	g16713
ScOZjSD_2843	18693547	18747945	g16714
ScOZjSD_2843	18760862	18793756	g16715
ScOZjSD_2843	18796276	18799462	g16716
ScOZjSD_2843	18814531	18841610	g16717
ScOZjSD_2843	18842902	18848961	g16718
ScOZjSD_2843	18850238	18853625	g16719
ScOZjSD_2843	18874899	18878726	g16720
ScOZjSD_2843	18889301	18911030	g16721
ScOZjSD_2843	18943933	18944288	g16722
ScOZjSD_2843	18973538	19109340	g16723
ScOZjSD_2843	19123929	19231486	g16724
ScOZjSD_2843	19264833	19300223	g16725
ScOZjSD_2843	19300676	19315695	g16726
ScOZjSD_2843	19326801	19334862	g16727
ScOZjSD_2843	19354836	19383273	g16728
ScOZjSD_2843	19415574	19462351	g16729
ScOZjSD_2843	19495389	19611751	g16730
ScOZjSD_2843	19649270	19660533	g16731
ScOZjSD_2843	19732475	19781016	g16732
ScOZjSD_2843	19785515	19804532	g16733
ScOZjSD_2843	19815902	19835896	g16734
ScOZjSD_2843	19855756	19856064	g16735
ScOZjSD_2843	19865067	19865795	g16736
ScOZjSD_2843	19873783	19915395	g16737
ScOZjSD_2843	19968371	20074328	g16738
ScOZjSD_2843	20079818	20104876	g16739
ScOZjSD_2843	20219279	20226724	g16740
ScOZjSD_2843	20283948	20313756	g16741
ScOZjSD_2843	20359112	20364171	g16742
ScOZjSD_2843	20426626	20432786	g16743
ScOZjSD_2843	20438564	20445176	g16744
ScOZjSD_2843	20446580	20452677	g16745
ScOZjSD_2843	20453098	20486305	g16746
ScOZjSD_2843	20490000	20569564	g16747
ScOZjSD_2843	20578188	20589444	g16748
ScOZjSD_2843	20608010	20638507	g16749
ScOZjSD_2843	20644244	20671001	g16750
ScOZjSD_2843	20725692	20730228	g16751
ScOZjSD_2843	20744418	20744759	g16752
ScOZjSD_2843	20745571	20767902	g16753
ScOZjSD_2843	20844015	20908205	g16754
ScOZjSD_2843	20951432	20951680	g16755
ScOZjSD_2843	21024169	21034588	g16756
ScOZjSD_2843	21051933	21088629	g16757
ScOZjSD_2843	21106045	21111021	g16758
ScOZjSD_2843	21124305	21140285	g16759
ScOZjSD_2843	21167134	21172974	g16760
ScOZjSD_2843	21198771	21235675	g16761
ScOZjSD_2843	21262608	21262823	g16762
ScOZjSD_2843	21268208	21287267	g16763
ScOZjSD_2843	21293528	21312548	g16764
ScOZjSD_2843	21314228	21341788	g16765
ScOZjSD_2843	21356911	21474042	g16766
ScOZjSD_2843	21476946	21486476	g16767
ScOZjSD_2843	21497982	21500928	g16768
ScOZjSD_2843	21512363	21659479	g16769
ScOZjSD_2843	21662432	21674681	g16770
ScOZjSD_2843	21675548	21781171	g16771
ScOZjSD_2843	21804672	21919866	g16772
ScOZjSD_2843	21941262	21941492	g16773
ScOZjSD_2843	21960520	21960759	g16774
ScOZjSD_2843	22001700	22070483	g16775
ScOZjSD_2843	22076264	22233032	g16776
ScOZjSD_2843	22253077	22260454	g16777
ScOZjSD_2843	22279373	22280806	g16778
ScOZjSD_2843	22377812	22421595	g16779
ScOZjSD_2843	22435005	22460825	g16780
ScOZjSD_2843	22493864	22515122	g16781
ScOZjSD_2843	22520795	22534426	g16782
ScOZjSD_2843	22537898	22540368	g16783
ScOZjSD_2843	22560091	22562288	g16784
ScOZjSD_2843	22569714	22657078	g16785
ScOZjSD_2843	22673414	22733694	g16786
ScOZjSD_2843	22762932	22816995	g16787
ScOZjSD_2843	22859291	22865020	g16788
ScOZjSD_2843	22894510	22911149	g16789
ScOZjSD_2843	22968126	23000506	g16790
ScOZjSD_2843	23017952	23019163	g16791
ScOZjSD_2843	23033684	23094778	g16792
ScOZjSD_2843	23109523	23115356	g16793
ScOZjSD_2843	23143800	23184725	g16794
ScOZjSD_2843	23204533	23213605	g16795
ScOZjSD_2843	23254410	23409262	g16796
ScOZjSD_2843	23428238	23428516	g16797
ScOZjSD_2843	23465179	23482104	g16798
ScOZjSD_2843	23505926	23545593	g16799
ScOZjSD_2843	23619330	23662301	g16800
ScOZjSD_2843	23668131	23681964	g16801
ScOZjSD_2843	23717665	23720764	g16802
ScOZjSD_2843	23753386	23777016	g16803
ScOZjSD_2843	23784720	23827239	g16804
ScOZjSD_2843	23833635	23878306	g16805
ScOZjSD_2843	23916220	23937589	g16806
ScOZjSD_2843	23973299	23973850	g16807
ScOZjSD_2843	24026406	24041184	g16808
ScOZjSD_2843	24047052	24050391	g16809
ScOZjSD_2843	24074702	24086916	g16810
ScOZjSD_2843	24119542	24136977	g16811
ScOZjSD_2843	24249057	24255662	g16812
ScOZjSD_2843	24275278	24276636	g16813
ScOZjSD_2843	24279727	24281184	g16814
ScOZjSD_2843	24297566	24297910	g16815
ScOZjSD_2843	24306221	24309307	g16816
ScOZjSD_2843	24319808	24323757	g16817
ScOZjSD_2843	24334143	24336348	g16818
ScOZjSD_2843	24351902	24353496	g16819
ScOZjSD_2843	24362446	24368187	g16820
ScOZjSD_2843	24428031	24430645	g16821
ScOZjSD_2843	24455869	24456135	g16822
ScOZjSD_2843	24523573	24523848	g16823
ScOZjSD_2843	24563860	24575951	g16824
ScOZjSD_2843	24610493	24614651	g16825
ScOZjSD_2843	24632929	24652453	g16826
ScOZjSD_2843	24729559	24772337	g16827
ScOZjSD_2843	24783368	24786922	g16828
ScOZjSD_2843	24799252	24804072	g16829
ScOZjSD_2843	24805677	24852843	g16830
ScOZjSD_2843	24870408	24887548	g16831
ScOZjSD_2843	24929300	24934279	g16832
ScOZjSD_2843	24947865	24961822	g16833
ScOZjSD_2843	24962692	24969435	g16834
ScOZjSD_2843	24969929	24972462	g16835
ScOZjSD_2843	24979051	25003698	g16836
ScOZjSD_2843	25010227	25075596	g16837
ScOZjSD_2843	25079263	25095778	g16838
ScOZjSD_2843	25097200	25108416	g16839
ScOZjSD_2843	25109282	25126980	g16840
ScOZjSD_2843	25142303	25157765	g16841
ScOZjSD_2843	25159390	25173066	g16842
ScOZjSD_2843	25181450	25207513	g16843
ScOZjSD_2843	25263960	25267647	g16844
ScOZjSD_2843	25290738	25297753	g16845
ScOZjSD_2843	25325699	25354053	g16846
ScOZjSD_2843	25357337	25368106	g16847
ScOZjSD_2843	25373744	25379151	g16848
ScOZjSD_2843	25386129	25392174	g16849
ScOZjSD_2843	25392188	25405588	g16850
ScOZjSD_2843	25407526	25415081	g16851
ScOZjSD_2843	25432187	25455478	g16852
ScOZjSD_2843	25482567	25520944	g16853
ScOZjSD_2843	25528331	25538232	g16854
ScOZjSD_2843	25547574	25551733	g16855
ScOZjSD_2843	25562743	25570702	g16856
ScOZjSD_2843	25578131	25599438	g16857
ScOZjSD_2843	25646224	25684910	g16858
ScOZjSD_2843	25686819	25696265	g16859
ScOZjSD_2843	25698095	25703815	g16860
ScOZjSD_2843	25705283	25711935	g16861
ScOZjSD_2843	25715267	25723330	g16862
ScOZjSD_2843	25735367	25743031	g16863
ScOZjSD_2843	25749477	25764488	g16864
ScOZjSD_2843	25765706	25775776	g16865
ScOZjSD_2843	25776836	25788586	g16866
ScOZjSD_2843	25796877	25801790	g16867
ScOZjSD_2843	25805597	25817418	g16868
ScOZjSD_2843	25821473	25831788	g16869
ScOZjSD_2843	25836582	25841348	g16870
ScOZjSD_2843	25850538	25859616	g16871
ScOZjSD_2843	25867582	25867830	g16872
ScOZjSD_2843	25900392	25919988	g16873
ScOZjSD_2843	25973488	25981032	g16874
ScOZjSD_2843	25992750	25996904	g16875
ScOZjSD_2843	26026839	26034660	g16876
ScOZjSD_2843	26034868	26047383	g16877
ScOZjSD_2843	26051434	26068406	g16878
ScOZjSD_2843	26114932	26130108	g16879
ScOZjSD_2843	26141887	26144769	g16880
ScOZjSD_2843	26206718	26208667	g16881
ScOZjSD_2843	26213073	26213987	g16882
ScOZjSD_2843	26219408	26250622	g16883
ScOZjSD_2843	26253532	26253906	g16884
ScOZjSD_2843	26254739	26316324	g16885
ScOZjSD_2843	26381267	26395146	g16886
ScOZjSD_2843	26401205	26401456	g16887
ScOZjSD_2843	26406449	26494946	g16888
ScOZjSD_2843	26531534	26531839	g16889
ScOZjSD_2843	26531919	26544257	g16890
ScOZjSD_2843	26558318	26575892	g16891
ScOZjSD_2843	26600462	26744256	g16892
ScOZjSD_2843	26787390	26793748	g16893
ScOZjSD_2843	26809859	26810143	g16894
ScOZjSD_2843	26810198	26853509	g16895
ScOZjSD_2843	26854139	26854663	g16896
ScOZjSD_2843	26854782	26855054	g16897
ScOZjSD_2843	26857343	26910850	g16898
ScOZjSD_2843	26917893	26973222	g16899
ScOZjSD_2843	27051316	27051633	g16900
ScOZjSD_2843	27053587	27057665	g16901
ScOZjSD_2843	27063875	27125997	g16902
ScOZjSD_2843	27136334	27166284	g16903
ScOZjSD_2843	27180620	27190430	g16904
ScOZjSD_2843	27195629	27207204	g16905
ScOZjSD_2843	27218171	27228758	g16906
ScOZjSD_2843	27256819	27294859	g16907
ScOZjSD_2843	27296593	27298802	g16908
ScOZjSD_2843	27305767	27308613	g16909
ScOZjSD_2843	27316114	27320594	g16910
ScOZjSD_2843	27345310	27402569	g16911
ScOZjSD_2843	27415020	27433279	g16912
ScOZjSD_2843	27448150	27484659	g16913
ScOZjSD_2843	27496438	27507081	g16914
ScOZjSD_2843	27532810	27537918	g16915
ScOZjSD_2843	27542691	27543302	g16916
ScOZjSD_2843	27588853	27607797	g16917
ScOZjSD_2843	27610204	27627611	g16918
ScOZjSD_2843	27632034	27700969	g16919
ScOZjSD_2843	27701611	27718041	g16920
ScOZjSD_2843	27727959	27824623	g16921
ScOZjSD_2843	27837597	27840504	g16922
ScOZjSD_2843	27846086	27849257	g16923
ScOZjSD_2843	27910996	27946635	g16924
ScOZjSD_2843	27983234	28011319	g16925
ScOZjSD_2843	28016407	28078727	g16926
ScOZjSD_2843	28102055	28102276	g16927
ScOZjSD_2843	28107579	28124466	g16928
ScOZjSD_2843	28125481	28139511	g16929
ScOZjSD_2843	28143830	28145262	g16930
ScOZjSD_2843	28148038	28197682	g16931
ScOZjSD_2843	28198128	28253145	g16932
ScOZjSD_2843	28256620	28265411	g16933
ScOZjSD_2843	28267827	28278113	g16934
ScOZjSD_2843	28280193	28280705	g16935
ScOZjSD_2843	28286837	28310393	g16936
ScOZjSD_2843	28312256	28366316	g16937
ScOZjSD_2843	28377565	28420937	g16938
ScOZjSD_2843	28431650	28445272	g16939
ScOZjSD_2843	28453003	28457135	g16940
ScOZjSD_2843	28476072	28521117	g16941
ScOZjSD_2843	28538258	28539073	g16942
ScOZjSD_2843	28540308	28543417	g16943
ScOZjSD_2843	28547894	28550437	g16944
ScOZjSD_2843	28561967	28564813	g16945
ScOZjSD_2843	28576314	28580624	g16946
ScOZjSD_2843	28615354	28617689	g16947
ScOZjSD_2843	28629235	28632531	g16948
ScOZjSD_2843	28633897	28648639	g16949
ScOZjSD_2843	28674975	28681362	g16950
ScOZjSD_2843	28694884	28708618	g16951
ScOZjSD_2843	28710781	28718756	g16952
ScOZjSD_2843	28746433	28758995	g16953
ScOZjSD_2843	28796841	28810140	g16954
ScOZjSD_2843	28813932	28832588	g16955
ScOZjSD_2843	28841988	28857674	g16956
ScOZjSD_2843	28861187	28870875	g16957
ScOZjSD_2843	28872263	28874107	g16958
ScOZjSD_2843	28879820	28882423	g16959
ScOZjSD_2843	28891919	28895520	g16960
ScOZjSD_2843	28896518	28971064	g16961
ScOZjSD_2843	28980498	28981427	g16962
ScOZjSD_2843	28990747	29013688	g16963
ScOZjSD_2843	29015236	29016153	g16964
ScOZjSD_2843	29039986	29083299	g16965
ScOZjSD_2843	29093542	29094123	g16966
ScOZjSD_2843	29106420	29142875	g16967
ScOZjSD_2843	29192751	29193731	g16968
ScOZjSD_2843	29215911	29216471	g16969
ScOZjSD_2843	29246563	29250558	g16970
ScOZjSD_2843	29255053	29292983	g16971
ScOZjSD_2843	29294041	29357705	g16972
ScOZjSD_2843	29376164	29387378	g16973
ScOZjSD_2843	29393570	29403305	g16974
ScOZjSD_2843	29404559	29405521	g16975
ScOZjSD_2843	29406865	29420150	g16976
ScOZjSD_2843	29420506	29422408	g16977
ScOZjSD_2843	29428699	29441575	g16978
ScOZjSD_2843	29445818	29529746	g16979
ScOZjSD_2843	29540845	29590245	g16980
ScOZjSD_2843	29593117	29600112	g16981
ScOZjSD_2843	29614793	29639816	g16982
ScOZjSD_2843	29651020	29668642	g16983
ScOZjSD_2843	29678724	29735701	g16984
ScOZjSD_2843	29814096	29814473	g16985
ScOZjSD_2843	29987429	29987941	g16986
ScOZjSD_2843	30006898	30020748	g16987
ScOZjSD_2843	30023642	30111149	g16988
ScOZjSD_2843	30162196	30163665	g16989
ScOZjSD_2843	30171376	30198530	g16990
ScOZjSD_2843	30225059	30262179	g16991
ScOZjSD_2843	30266189	30266515	g16992
ScOZjSD_2843	30358028	30398435	g16993
ScOZjSD_2843	30423664	30467133	g16994
ScOZjSD_2843	30495744	30632474	g16995
ScOZjSD_2843	30640221	30642569	g16996
ScOZjSD_2843	30656306	30690385	g16997
ScOZjSD_2843	30721291	30735938	g16998
ScOZjSD_2843	30773879	30816711	g16999
ScOZjSD_2843	30819672	30946337	g17000
ScOZjSD_2843	30952312	30982010	g17001
ScOZjSD_2843	30984193	31018156	g17002
ScOZjSD_2843	31029408	31126902	g17003
ScOZjSD_2843	31137469	31178179	g17004
ScOZjSD_2843	31219819	31238649	g17005
ScOZjSD_2843	31329424	31330130	g17006
ScOZjSD_2843	31496258	31613226	g17007
ScOZjSD_2843	31616375	31661169	g17008
ScOZjSD_2843	31703607	31706745	g17009
ScOZjSD_2843	31760036	31817162	g17010
ScOZjSD_2843	31818517	31875861	g17011
ScOZjSD_2843	31950261	31971800	g17012
ScOZjSD_2843	31979755	31998169	g17013
ScOZjSD_2843	32020461	32115648	g17014
ScOZjSD_2843	32118705	32290278	g17015
ScOZjSD_2843	32319312	32341361	g17016
ScOZjSD_2843	32350733	32420911	g17017
ScOZjSD_2843	32479978	32508980	g17018
ScOZjSD_2843	32537035	32572070	g17019
ScOZjSD_2843	32582338	32589850	g17020
ScOZjSD_2843	32639427	32639774	g17021
ScOZjSD_2843	32713973	32714284	g17022
ScOZjSD_2843	32740171	32758701	g17023
ScOZjSD_2843	32773582	32792338	g17024
ScOZjSD_2843	32793214	32802405	g17025
ScOZjSD_2843	32820933	32839421	g17026
ScOZjSD_2843	32846452	32859760	g17027
ScOZjSD_2843	32862333	32867815	g17028
ScOZjSD_2843	32914275	32914830	g17029
ScOZjSD_2843	32974540	33100845	g17030
ScOZjSD_2843	33133875	33134270	g17031
ScOZjSD_2843	33145505	33168772	g17032
ScOZjSD_2843	33170141	33170551	g17033
ScOZjSD_2843	33204508	33277046	g17034
ScOZjSD_2843	33317494	33341198	g17035
ScOZjSD_2843	33418430	33437574	g17036
ScOZjSD_2843	33522585	33539432	g17037
ScOZjSD_2843	33541468	33546983	g17038
ScOZjSD_2843	33576148	33597727	g17039
ScOZjSD_2843	33633692	33634270	g17040
ScOZjSD_2843	33674841	33775642	g17041
ScOZjSD_2843	33805518	33816273	g17042
ScOZjSD_2843	33830478	33855385	g17043
ScOZjSD_2843	33865605	33920615	g17044
ScOZjSD_2843	33941359	33941790	g17045
ScOZjSD_2843	33942340	33961562	g17046
ScOZjSD_2843	34006674	34055968	g17047
ScOZjSD_2843	34087091	34110050	g17048
ScOZjSD_2843	34120212	34140304	g17049
ScOZjSD_2843	34147518	34153896	g17050
ScOZjSD_2843	34168125	34180732	g17051
ScOZjSD_2843	34191616	34201109	g17052
ScOZjSD_2843	34285076	34313549	g17053
ScOZjSD_2843	34317485	34335241	g17054
ScOZjSD_2843	34360459	34371178	g17055
ScOZjSD_2843	34384817	34412252	g17056
ScOZjSD_2843	34486968	34572446	g17057
ScOZjSD_2843	34581357	34633249	g17058
ScOZjSD_2843	34683168	34790272	g17059
ScOZjSD_2843	34798584	34828706	g17060
ScOZjSD_2843	34830773	34845500	g17061
ScOZjSD_2843	34877997	34998862	g17062
ScOZjSD_2843	35029304	35116331	g17063
ScOZjSD_2843	35227384	35228457	g17064
ScOZjSD_2843	35230171	35379380	g17065
ScOZjSD_2843	35379855	35412308	g17066
ScOZjSD_2843	35413876	35425160	g17067
ScOZjSD_2843	35431155	35553253	g17068
ScOZjSD_2843	35566998	35592490	g17069
ScOZjSD_2843	35635509	35676562	g17070
ScOZjSD_2843	35676782	35677159	g17071
ScOZjSD_2843	35678361	35727277	g17072
ScOZjSD_2843	35841015	35884903	g17073
ScOZjSD_2843	35910572	35915703	g17074
ScOZjSD_2843	35930431	35979244	g17075
ScOZjSD_2843	35987087	36022178	g17076
ScOZjSD_2843	36033019	36070606	g17077
ScOZjSD_2843	36077720	36109388	g17078
ScOZjSD_2843	36119773	36235425	g17079
ScOZjSD_2843	36242331	36263302	g17080
ScOZjSD_2843	36326859	36343481	g17081
ScOZjSD_2843	36352244	36388954	g17082
ScOZjSD_2843	36392995	36429325	g17083
ScOZjSD_2843	36432608	36616007	g17084
ScOZjSD_2843	36623599	36625061	g17085
ScOZjSD_2843	36635189	36652829	g17086
ScOZjSD_2843	36665271	36671791	g17087
ScOZjSD_2843	36685402	36734593	g17088
ScOZjSD_2843	36749558	36778032	g17089
ScOZjSD_2843	36782825	36794830	g17090
ScOZjSD_2843	36818495	36881736	g17091
ScOZjSD_2843	36891301	36980294	g17092
ScOZjSD_2843	36992821	37058788	g17093
ScOZjSD_2843	37077133	37087369	g17094
ScOZjSD_2843	37116498	37221997	g17095
ScOZjSD_2843	37243106	37253106	g17096
ScOZjSD_2843	37293639	37319057	g17097
ScOZjSD_2843	37325061	37331015	g17098
ScOZjSD_2843	37331454	37331798	g17099
ScOZjSD_2843	37339865	37363569	g17100
ScOZjSD_2843	37364086	37371997	g17101
ScOZjSD_2843	37373769	37396900	g17102
ScOZjSD_2843	37423437	37429374	g17103
ScOZjSD_2843	37436698	37443927	g17104
ScOZjSD_2843	37458270	37493237	g17105
ScOZjSD_2843	37495455	37499195	g17106
ScOZjSD_2843	37503399	37510767	g17107
ScOZjSD_2843	37511006	37529061	g17108
ScOZjSD_2843	37529481	37533338	g17109
ScOZjSD_2843	37545085	37547686	g17110
ScOZjSD_2843	37567593	37593601	g17111
ScOZjSD_2843	37596193	37647319	g17112
ScOZjSD_2843	37674318	37702729	g17113
ScOZjSD_2843	37706604	37731732	g17114
ScOZjSD_2843	37732947	37741009	g17115
ScOZjSD_2843	37745684	37763848	g17116
ScOZjSD_2843	37764819	37784855	g17117
ScOZjSD_2843	37785399	37796817	g17118
ScOZjSD_2843	37799764	37803689	g17119
ScOZjSD_2843	37815278	37824583	g17120
ScOZjSD_2843	37831477	37905199	g17121
ScOZjSD_2843	37909521	37926583	g17122
ScOZjSD_2843	37929669	37968640	g17123
ScOZjSD_2843	38014043	38016126	g17124
ScOZjSD_2843	38035081	38056657	g17125
ScOZjSD_2843	38059856	38071873	g17126
ScOZjSD_2843	38084101	38087613	g17127
ScOZjSD_2843	38105229	38105546	g17128
ScOZjSD_2843	38137920	38183321	g17129
ScOZjSD_2843	38216187	38250473	g17130
ScOZjSD_2843	38255879	38257714	g17131
ScOZjSD_2843	38264735	38265577	g17132
ScOZjSD_2843	38286381	38383302	g17133
ScOZjSD_2843	38388878	38441298	g17134
ScOZjSD_2843	38465536	38465850	g17135
ScOZjSD_2843	38471226	38499302	g17136
ScOZjSD_2843	38513805	38514038	g17137
ScOZjSD_2843	38617302	38641113	g17138
ScOZjSD_2843	38656240	38680417	g17139
ScOZjSD_2843	38683040	38756342	g17140
ScOZjSD_2843	38829783	38837369	g17141
ScOZjSD_2843	38838718	38927814	g17142
ScOZjSD_2843	38946120	38966094	g17143
ScOZjSD_2843	38979963	38991069	g17144
ScOZjSD_2843	39038432	39055490	g17145
ScOZjSD_2843	39095961	39172867	g17146
ScOZjSD_2843	39216598	39217178	g17147
ScOZjSD_2843	39266028	39266408	g17148
ScOZjSD_2843	39274862	39292555	g17149
ScOZjSD_2843	39294603	39295352	g17150
ScOZjSD_2843	39328057	39330397	g17151
ScOZjSD_2843	39331312	39377498	g17152
ScOZjSD_2843	39422428	39437325	g17153
ScOZjSD_2843	39442301	39531723	g17154
ScOZjSD_2843	39575524	39590434	g17155
ScOZjSD_2843	39617121	39620244	g17156
ScOZjSD_2843	39627050	39665628	g17157
ScOZjSD_2843	39678761	39711203	g17158
ScOZjSD_2843	39782010	39809957	g17159
ScOZjSD_2843	39823286	39831459	g17160
ScOZjSD_2843	39837672	39852636	g17161
ScOZjSD_2843	39879886	39902463	g17162
ScOZjSD_2843	39903620	39903952	g17163
ScOZjSD_2843	39906111	39906398	g17164
ScOZjSD_2843	39930725	39965154	g17165
ScOZjSD_2843	39994171	40024559	g17166
ScOZjSD_2843	40056720	40087902	g17167
ScOZjSD_2843	40098840	40126966	g17168
ScOZjSD_2843	40137065	40178958	g17169
ScOZjSD_2843	40194190	40230102	g17170
ScOZjSD_2843	40277947	40381488	g17171
ScOZjSD_2843	40421931	40435583	g17172
ScOZjSD_2843	40445115	40496543	g17173
ScOZjSD_2843	40497831	40545217	g17174
ScOZjSD_2843	40545249	40587239	g17175
ScOZjSD_2843	40587420	40594392	g17176
ScOZjSD_2843	40627687	40628091	g17177
ScOZjSD_2843	40643737	40744181	g17178
ScOZjSD_2843	40746766	40776599	g17179
ScOZjSD_2843	40780385	40794465	g17180
ScOZjSD_2843	40797973	40815133	g17181
ScOZjSD_2843	40817428	40843283	g17182
ScOZjSD_2843	40843676	40844275	g17183
ScOZjSD_2843	40846343	40848796	g17184
ScOZjSD_2843	40849715	40856128	g17185
ScOZjSD_2843	40871328	40896521	g17186
ScOZjSD_2843	40943848	41065407	g17187
ScOZjSD_2843	41079799	41117313	g17188
ScOZjSD_2843	41117853	41155830	g17189
ScOZjSD_2843	41157597	41167196	g17190
ScOZjSD_2843	41167215	41216157	g17191
ScOZjSD_2843	41256457	41321404	g17192
ScOZjSD_2843	41370641	41394204	g17193
ScOZjSD_2843	41401091	41429109	g17194
ScOZjSD_2843	41434250	41441287	g17195
ScOZjSD_2843	41445692	41460510	g17196
ScOZjSD_2843	41482343	41491488	g17197
ScOZjSD_2843	41499335	41558481	g17198
ScOZjSD_2843	41564853	41581831	g17199
ScOZjSD_2843	41599689	41605401	g17200
ScOZjSD_2843	41616882	41617568	g17201
ScOZjSD_2843	41635773	41670398	g17202
ScOZjSD_2843	41679440	41734965	g17203
ScOZjSD_2843	41737782	41742406	g17204
ScOZjSD_2843	41745559	41761026	g17205
ScOZjSD_2843	41761047	41762712	g17206
ScOZjSD_2843	41774515	41807436	g17207
ScOZjSD_2843	41807497	41813618	g17208
ScOZjSD_2843	41823918	41865393	g17209
ScOZjSD_2843	41879762	41902065	g17210
ScOZjSD_2843	41906474	41914497	g17211
ScOZjSD_2843	41933498	41933707	g17212
ScOZjSD_2843	41972770	42012574	g17213
ScOZjSD_2843	42016494	42017147	g17214
ScOZjSD_2843	42023215	42023466	g17215
ScOZjSD_2843	42067382	42067585	g17216
ScOZjSD_2843	42108072	42123986	g17217
ScOZjSD_2843	42129671	42152471	g17218
ScOZjSD_2843	42155280	42159745	g17219
ScOZjSD_2843	42217880	42231132	g17220
ScOZjSD_2843	42247138	42287448	g17221
ScOZjSD_2843	42289590	42289820	g17222
ScOZjSD_2843	42298370	42323723	g17223
ScOZjSD_2843	42339552	42397446	g17224
ScOZjSD_2843	42425569	42430915	g17225
ScOZjSD_2843	42431763	42436210	g17226
ScOZjSD_2843	42439082	42462460	g17227
ScOZjSD_2843	42483408	42640750	g17228
ScOZjSD_2843	42646243	42664628	g17229
ScOZjSD_2843	42666337	42673842	g17230
ScOZjSD_2843	42674438	42731224	g17231
