id_arv	id_mouse	eval
g14043	GSTP2	5.86e-06
g14043	MAAI	6.12e-06
g14044	GSTA1	2.84e-94
g14044	GSTA1	1.62e-12
g14044	GSTA2	2.93e-94
g14044	GSTA2	1.95e-12
g14044	GSTA3	1.48e-71
g14044	GSTA3	9.42e-10
g14044	GSTA4	1.02e-57
g14044	GSTA4	3.40e-08
g14044	GSTP1	3.48e-09
g14044	HPGDS	5.39e-09
g14044	GSTP2	1.25e-07
g14044	GSTM3	2.20e-07
g14045	GSTA4	3.81e-133
g14045	GSTA1	2.59e-92
g14045	GSTA3	4.00e-88
g14045	GSTA2	1.22e-87
g14045	GSTP2	1.42e-23
g14045	GSTP1	9.13e-23
g14045	HPGDS	4.56e-12
g14045	GSTM2	1.59e-10
g14046	ICK	0.0
g14046	MAK	0.0
g14046	MOK	1.11e-71
g14046	CDK1	3.93e-68
g14046	CDKL1	4.78e-65
g14046	CDK3	6.15e-65
g14046	CDK17	1.84e-64
g14046	CDK18	2.56e-63
g14048	FBX9	0.0
g14049	GCM1	0.0
g14049	GCM2	4.71e-76
g14051	ELOV5	0.0
g14051	ELOV2	2.16e-121
g14051	ELOV4	2.01e-80
g14051	ELOV7	6.06e-52
g14051	ELOV1	3.06e-50
g14051	ELOV6	7.88e-13
g14051	ELOV3	4.65e-10
g14055	GSH1	0.0
g14058	KLH31	0.0
g14058	KLHL9	3.87e-126
g14058	KLH13	1.05e-123
g14058	KLH26	5.04e-114
g14058	KLH14	7.32e-101
g14058	KLH14	1.83e-06
g14058	KLH36	5.21e-99
g14058	KLH28	2.28e-76
g14058	KLH28	3.01e-11
g14058	KLH22	4.27e-75
g14061	RL6	2.05e-83
g14062	RL6	9.71e-18
g14063	POL1	9.15e-23
g14064	LRRC1	2.14e-119
g14064	LRRC1	1.56e-20
g14064	SCRIB	5.91e-82
g14064	SCRIB	1.11e-13
g14064	SCRIB	2.75e-08
g14064	LRRC7	6.48e-39
g14064	LRRC7	3.36e-19
g14064	ERBIN	1.85e-37
g14064	ERBIN	8.66e-20
g14064	ERBIN	5.09e-09
g14064	MFHA1	1.24e-16
g14064	MFHA1	6.88e-08
g14064	LRRD1	2.09e-16
g14064	LRRD1	6.43e-14
g14064	LRRD1	1.21e-09
g14064	LRRD1	2.65e-09
g14064	LRRD1	1.47e-06
g14064	LRRD1	5.87e-06
g14064	SHOC2	3.95e-14
g14064	SHOC2	4.03e-13
g14064	SHOC2	8.53e-13
g14064	SHOC2	1.73e-11
g14064	SHOC2	2.75e-11
g14064	SHOC2	1.25e-10
g14064	SHOC2	1.89e-06
g14064	LRC8E	8.49e-14
g14064	LRC8E	5.26e-10
g14064	LRC8E	1.76e-07
g14065	LRRC1	1.72e-66
g14065	SCRIB	3.59e-34
g14065	LRRC7	6.04e-20
g14065	ERBIN	5.24e-19
g14066	LORF1	3.77e-21
g14068	MLIP	1.59e-55
g14070	MLIP	4.04e-20
g14071	TINAL	8.04e-45
g14071	TINAL	9.14e-22
g14071	CATB	1.30e-14
g14071	LORF2	2.42e-13
g14071	CATC	7.09e-13
g14071	MUC19	3.18e-06
g14071	OTOG	9.80e-06
g14073	LORF2	1.37e-13
g14075	FA83B	0.0
g14075	FA83H	6.31e-82
g14075	FA83G	2.01e-59
g14075	FA83D	4.76e-52
g14075	FA83C	6.33e-52
g14075	FA83F	4.90e-50
g14075	FA83E	2.51e-49
g14075	FA83A	1.81e-44
g14078	OX2R	0.0
g14078	OX1R	0.0
g14078	NPFF2	5.60e-45
g14078	GASR	1.14e-30
g14078	GPR83	5.34e-29
g14078	QRFPR	1.43e-28
g14078	NPY1R	2.20e-28
g14078	BRS3	8.38e-28
g14079	GFRAL	2.30e-155
g14079	GFRAL	7.79e-21
g14079	GFRA3	1.35e-11
g14079	GFRA1	3.19e-09
g14079	GFRA2	1.31e-08
g14080	HMGC2	8.61e-126
g14080	HMGCL	9.78e-91
g14080	PYC	9.03e-10
g14083	BMP5	0.0
g14083	BMP7	6.51e-155
g14083	BMP6	3.72e-137
g14083	BMP8A	1.72e-115
g14083	BMP8B	2.88e-106
g14083	BMP4	1.19e-47
g14083	BMP2	2.58e-47
g14083	GDF6	5.41e-36
g14084	BMP5	1.04e-39
g14084	BMP7	5.14e-09
g14085	SCG3	0.0
g14087	LYSM2	3.90e-103
g14087	LYSM1	9.97e-29
g14090	TMOD2	0.0
g14090	TMOD3	0.0
g14090	TMOD1	1.42e-147
g14090	TMOD4	1.48e-134
g14090	LMOD2	3.90e-44
g14090	LMOD3	1.59e-42
g14090	LMOD3	2.19e-08
g14090	LMOD1	1.20e-41
g14090	NOD1	1.88e-09
g14091	TMOD3	0.0
g14091	TMOD2	0.0
g14091	TMOD1	9.48e-153
g14091	TMOD4	6.19e-143
g14091	LMOD3	2.09e-42
g14091	LMOD3	8.27e-08
g14091	LMOD2	3.03e-40
g14091	LMOD2	5.40e-11
g14091	LMOD1	2.17e-38
g14091	LMOD1	6.16e-07
g14091	NLRC3	2.24e-09
g14091	NLRC3	3.47e-06
g14092	LEO1	1.14e-73
g14093	LEO1	0.0
g14094	MK06	0.0
g14094	MK04	0.0
g14094	MK01	5.68e-88
g14094	MK03	5.70e-86
g14094	MK07	2.84e-67
g14094	MK14	2.42e-66
g14094	MK13	2.30e-63
g14094	MK12	1.82e-60
g14095	B2L10	3.42e-42
g14096	GNB5	0.0
g14096	GBB2	2.67e-127
g14096	GBB2	2.25e-09
g14096	GBB3	1.86e-126
g14096	GBB3	3.41e-06
g14096	GBB1	3.21e-125
g14096	GBB4	2.78e-124
g14096	POC1A	1.32e-31
g14096	POC1A	4.63e-06
g14096	TAF5	9.23e-30
g14096	TAF5	9.59e-17
g14096	KTNB1	3.02e-25
g14096	KTNB1	6.67e-20
g14096	KTNB1	2.91e-12
g14097	MYO5A	0.0
g14097	MYO5A	8.98e-174
g14097	MYO5B	0.0
g14097	MYO5B	1.85e-121
g14097	MYO7A	1.19e-168
g14097	MYO7B	7.60e-166
g14097	MYH7B	7.65e-166
g14097	MYH7	5.66e-165
g14097	MYH6	1.12e-161
g14097	MYH11	7.15e-158
g14098	MYO5A	0.0
g14098	MYO5B	0.0
g14098	MYO7B	4.26e-160
g14098	MYO7A	1.51e-159
g14098	MYH7B	1.54e-156
g14098	MYH7	1.80e-156
g14098	MYH6	1.50e-154
g14098	MYH9	2.47e-153
g14100	ARP19	1.23e-78
g14100	ENSA	2.15e-54
g14101	F214A	0.0
g14101	F214B	7.84e-45
g14103	HNF6	8.06e-53
g14103	ONEC2	1.81e-39
g14103	ONEC3	1.28e-34
g14103	LMX1A	4.21e-06
g14106	RL7A	3.74e-38
g14111	WDR72	8.91e-16
g14112	WDR72	0.0
g14112	WDR72	7.78e-103
g14112	WDR7	5.45e-78
g14112	WDR7	6.27e-43
g14112	KTNB1	7.22e-06
g14116	UN13C	0.0
g14118	UN13C	7.11e-141
g14118	UN13B	3.41e-114
g14118	UN13A	9.32e-112
g14118	KPCG	8.77e-15
g14118	GRP1	1.78e-13
g14118	GRP4	1.35e-11
g14118	KPCT	3.75e-11
g14118	KPCT	1.71e-06
g14118	GRP2	7.82e-11
g14119	LORF1	5.74e-07
g14120	UN13C	2.32e-100
g14120	UN13A	2.12e-88
g14120	UN13B	6.25e-88
g14121	UN13C	0.0
g14121	UN13B	0.0
g14121	UN13A	0.0
g14121	UN13D	6.52e-08
g14125	RLP24	2.87e-102
g14125	RL24	4.27e-16
g14126	PI42B	2.84e-51
g14126	PI42A	7.08e-29
g14126	PI42C	1.28e-22
g14127	RB27A	1.05e-144
g14127	RB27B	5.27e-113
g14127	PI42B	3.50e-110
g14127	PI42A	8.39e-90
g14127	PI42C	1.54e-66
g14127	RAB3D	3.15e-56
g14127	RAB3A	1.12e-55
g14127	RAB3C	6.55e-55
g14128	PIGB	0.0
g14128	ALG12	1.24e-09
g14129	CCPG1	0.0
g14130	DAAF4	0.0
g14130	SGTB	4.94e-13
g14130	SPAG1	1.05e-10
g14130	SPAG1	1.84e-08
g14130	SPAG1	8.21e-06
g14130	SGTA	2.25e-10
g14130	CHIP	2.26e-09
g14130	UN45A	1.06e-08
g14130	STIP1	1.83e-08
g14130	STIP1	2.86e-06
g14130	RPAP3	2.37e-08
g14130	RPAP3	1.64e-06
g14131	PYGO1	0.0
g14132	PRTG	0.0
g14132	IGDC4	5.18e-155
g14132	IGDC3	4.66e-78
g14132	IGDC3	4.91e-14
g14132	DCC	6.07e-40
g14132	DCC	1.58e-34
g14132	NEO1	3.98e-37
g14132	NEO1	4.34e-33
g14132	NEO1	2.72e-22
g14132	PTPRD	2.23e-32
g14132	PTPRD	3.78e-27
g14132	PTPRD	2.04e-16
g14132	PTPRD	1.23e-11
g14132	PTPRD	9.41e-10
g14132	PTPRS	1.33e-31
g14132	PTPRS	7.03e-23
g14132	PTPRS	1.88e-12
g14132	PTPRS	3.61e-09
g14132	PTPRF	1.35e-25
g14132	PTPRF	5.64e-20
g14132	PTPRF	5.16e-10
g14132	PTPRF	1.45e-06
g14133	CHTOP	4.36e-42
g14134	PRTG	2.38e-63
g14134	PRTG	6.57e-09
g14134	IGDC3	9.29e-18
g14134	IGDC3	2.20e-08
g14134	NEO1	3.34e-15
g14134	NEO1	8.83e-06
g14134	ROBO3	1.10e-11
g14134	DCC	3.83e-11
g14134	DCC	2.21e-07
g14134	HMCN2	6.20e-11
g14134	HMCN2	1.31e-06
g14134	PXDN	7.36e-11
g14134	PXDN	4.84e-09
g14134	PXDN	1.90e-06
g14134	PXDN	4.45e-06
g14134	ROBO2	4.80e-10
g14135	NEDD4	0.0
g14135	NEDD4	1.80e-109
g14135	NED4L	0.0
g14135	NED4L	5.80e-51
g14135	NED4L	3.76e-08
g14135	NED4L	4.78e-06
g14135	WWP1	1.76e-145
g14135	WWP2	4.34e-145
g14135	ITCH	1.29e-143
g14135	SMUF2	6.30e-135
g14135	SMUF1	1.03e-130
g14135	HECW2	5.39e-128
g14137	RFX5	1.04e-35
g14138	TEX9	9.24e-132
g14140	MNS1	0.0
g14141	MNS1	1.47e-82
g14142	Z280D	2.70e-77
g14142	Z280D	3.15e-70
g14142	Z280D	1.10e-66
g14142	Z280D	4.37e-54
g14142	Z280C	1.05e-49
g14142	Z280C	3.75e-29
g14142	Z280C	2.31e-21
g14142	POGZ	3.52e-36
g14142	POGZ	2.23e-16
g14143	HINT1	1.34e-89
g14143	HINT2	7.69e-54
g14143	APTX	1.52e-08
g14143	HINT3	6.89e-06
g14146	HTF4	4.49e-29
g14146	ITF2	3.02e-18
g14146	TFE2	4.07e-16
g14147	HTF4	3.02e-35
g14148	GGA2	6.02e-77
g14148	GGA3	1.95e-45
g14148	GGA1	4.46e-42
g14148	TM1L2	1.28e-12
g14148	TOM1	1.40e-09
g14148	TM1L1	1.49e-09
g14148	STAM2	1.92e-08
g14148	STAM1	6.84e-08
g14149	HTF4	0.0
g14149	ITF2	7.23e-164
g14149	TFE2	1.37e-104
g14149	BHA09	8.29e-06
g14152	CGNL1	0.0
g14152	CING	1.56e-89
g14152	MYH10	1.33e-24
g14152	MYH10	9.30e-07
g14152	MYH9	5.59e-24
g14152	MYH11	1.11e-19
g14152	MYH11	9.28e-06
g14152	MYH7	7.01e-15
g14152	MYH6	1.01e-13
g14152	MYH14	1.42e-13
g14154	MYZAP	0.0
g14154	CCD68	9.22e-21
g14154	TUFT1	3.24e-19
g14155	GRL1A	3.89e-174
g14160	AL1A2	0.0
g14160	AL1A1	0.0
g14160	AL1A7	0.0
g14160	AL1A3	0.0
g14160	ALDH2	0.0
g14160	AL1B1	0.0
g14160	AL1L1	6.98e-161
g14160	AL1L2	2.31e-154
g14161	AQP9	2.44e-177
g14161	AQP3	1.10e-92
g14161	AQP7	3.47e-83
g14161	AQP2	5.06e-19
g14161	AQP5	1.27e-18
g14161	AQP4	1.89e-16
g14161	MIP	9.70e-16
g14161	AQP1	3.99e-14
g14165	LIPC	0.0
g14165	LIPC	1.67e-22
g14165	LIPL	1.71e-119
g14165	LIPE	3.15e-118
g14165	LIPP	2.28e-46
g14165	LIPR1	3.69e-42
g14165	LIPR2	1.19e-41
g14165	LIPH	1.57e-38
g14165	PLA1A	4.39e-35
g14166	ADA10	0.0
g14166	ADA17	7.74e-68
g14166	ADAM9	9.99e-31
g14166	ADAM8	1.60e-27
g14166	ADA33	2.18e-23
g14166	ADA15	4.69e-23
g14166	ADA28	8.86e-23
g14166	ADA24	1.05e-17
g14167	MINY2	0.0
g14167	MINY1	1.08e-120
g14168	SLTM	0.0
g14168	SAFB2	2.44e-55
g14168	SAFB2	3.56e-10
g14168	SAFB1	4.36e-14
g14170	TAF1	4.63e-59
g14171	CCNB2	0.0
g14171	RN111	0.0
g14171	RN111	6.13e-76
g14171	CCNB1	7.37e-124
g14171	CCNA1	7.39e-51
g14171	CCNA2	3.62e-40
g14171	CCNB3	1.74e-37
g14171	RN165	8.79e-29
g14171	CCNO	5.52e-23
g14172	MYO1E	0.0
g14172	MYO1F	0.0
g14172	MYO1C	1.81e-36
g14172	MYO1C	2.02e-11
g14172	MYO1A	2.40e-35
g14172	MYO1A	3.38e-09
g14172	MYO1H	2.86e-34
g14172	MYO1B	3.45e-34
g14172	MYO1D	1.97e-32
g14172	MYO1G	2.03e-26
g14174	MYO1E	0.0
g14174	MYO1F	0.0
g14174	MYO1B	6.25e-144
g14174	MYO1C	9.12e-144
g14174	MYO1A	6.40e-135
g14174	MYO1H	1.63e-132
g14174	MYO1D	2.75e-125
g14174	MYO1G	1.23e-123
g14176	FA81A	0.0
g14177	LORF2	2.26e-51
g14178	GCNT3	0.0
g14178	GCNT1	3.15e-150
g14178	GCNT4	6.71e-113
g14178	GCNT2	1.04e-99
g14178	GCNT7	5.96e-65
g14178	XYLT2	6.99e-15
g14178	XYLT1	3.87e-13
g14179	BNIP2	1.10e-76
g14179	T2AG	1.38e-49
g14179	ATCAY	4.86e-44
g14179	PRUN2	1.22e-34
g14179	BNIPL	2.17e-29
g14179	RHG01	3.02e-12
g14179	RHG08	2.70e-07
g14186	ANXA2	0.0
g14186	ANXA1	2.12e-120
g14186	ANXA4	1.49e-104
g14186	ANXA3	5.66e-98
g14186	ANX11	7.71e-97
g14186	ANXA5	2.45e-93
g14186	ANXA6	2.20e-91
g14186	ANXA6	5.11e-91
g14186	ANXA8	9.34e-88
g14187	RORA	0.0
g14187	ICE2	0.0
g14187	ICE2	1.57e-149
g14187	RORB	1.28e-136
g14187	RORG	4.25e-89
g14187	NR1D2	9.81e-30
g14187	NR1D1	2.48e-24
g14187	RARB	1.98e-19
g14187	THA	6.63e-19
g14200	VP13C	0.0
g14200	VP13C	0.0
g14200	VP13A	0.0
g14200	VP13A	0.0
g14200	VP13A	0.0
g14200	VP13B	8.82e-25
g14201	VP13C	4.70e-157
g14201	VP13A	5.93e-90
g14201	VP13B	6.14e-13
g14201	ATG2B	8.87e-07
g14203	RL10A	3.31e-89
g14206	RL21	1.41e-44
g14208	TLN2	0.0
g14208	TLN1	0.0
g14208	TLN1	7.88e-06
g14208	E41L5	2.25e-11
g14208	MYO7B	1.52e-10
g14208	URP2	1.30e-09
g14208	FERM2	1.98e-09
g14208	E41L1	2.64e-09
g14208	E41LA	5.60e-09
g14209	TLN2	0.0
g14209	TLN2	0.0
g14209	TLN2	5.79e-08
g14209	TLN1	0.0
g14209	TLN1	0.0
g14209	TLN1	2.56e-06
g14209	TLN1	2.60e-06
g14209	HIP1R	4.85e-18
g14209	TLRN1	4.13e-16
g14209	HIP1	8.79e-15
g14213	TPM1	1.64e-169
g14213	TPM3	6.93e-146
g14213	TPM2	2.43e-138
g14213	TPM4	3.52e-88
g14213	LAMB1	1.75e-09
g14213	LAMB1	1.95e-07
g14213	LAMB1	1.36e-06
g14215	LACTB	0.0
g14216	RS27L	3.98e-16
g14216	RS27	2.71e-13
g14218	RAB8B	6.24e-84
g14218	RAB8A	7.21e-78
g14218	RAB10	1.77e-61
g14218	RAB13	3.39e-61
g14218	RAB1A	2.96e-50
g14218	RAB1B	1.81e-47
g14218	RAB3A	5.51e-45
g14218	RAB3C	1.68e-44
g14219	APH1B	1.43e-78
g14219	APH1C	1.09e-70
g14219	APH1A	1.12e-50
g14220	CAH12	0.0
g14220	CAH14	1.39e-74
g14220	CAH9	1.17e-52
g14220	CAH7	5.74e-52
g14220	CAH6	2.96e-50
g14220	CAH13	2.63e-49
g14220	CAH1	2.81e-49
g14220	CAH2	4.61e-47
g14222	UBP3	0.0
g14222	UBP3	6.31e-13
g14222	UBP44	1.96e-47
g14222	UBP49	5.14e-42
g14222	UBP51	4.63e-41
g14222	UBP22	5.49e-40
g14222	UBP8	5.77e-39
g14222	UBP27	6.23e-39
g14222	UBP2	8.17e-39
g14223	FXL22	7.12e-121
g14223	FBXL2	3.33e-07
g14223	FXL20	3.50e-07
g14223	FXL20	8.79e-06
g14223	FXL14	3.78e-07
g14223	FXL16	6.63e-07
g14223	FXL15	9.50e-07
g14224	HERC2	0.0
g14224	HERC2	1.96e-68
g14224	HERC2	1.06e-64
g14224	HERC2	3.13e-64
g14224	HERC2	3.77e-62
g14224	HERC2	1.64e-50
g14224	HERC2	1.50e-36
g14224	HERC2	1.64e-34
g14224	HERC2	1.18e-33
g14224	HERC2	6.32e-14
g14224	HERC2	1.20e-10
g14224	HECD3	1.69e-52
g14224	HERC4	1.64e-37
g14224	HERC4	4.75e-34
g14224	HERC4	5.17e-31
g14224	HERC4	9.16e-29
g14224	HERC4	1.46e-28
g14224	HERC4	1.48e-25
g14224	HERC4	5.06e-18
g14224	HERC4	2.57e-15
g14224	SMUF2	3.72e-37
g14224	NEDD4	5.47e-35
g14224	ITCH	1.05e-34
g14224	SMUF1	5.44e-34
g14224	HUWE1	1.03e-33
g14225	DAPK2	1.91e-34
g14226	DAPK2	0.0
g14226	DAPK3	0.0
g14226	DAPK1	1.58e-148
g14226	ST17B	7.98e-80
g14226	MYLK	5.54e-78
g14226	MYLK4	3.95e-75
g14226	MYLK3	4.08e-69
g14226	MYLK2	1.31e-64
g14227	OL145	5.74e-152
g14227	OL147	3.61e-150
g14227	OL143	3.81e-134
g14227	OL150	1.31e-133
g14227	OL151	1.64e-131
g14227	O1537	1.90e-125
g14227	OL146	7.87e-121
g14227	O1038	7.16e-118
g14228	OL147	3.73e-146
g14228	OL145	1.71e-144
g14228	OL143	2.52e-136
g14228	OL150	4.21e-133
g14228	OL151	6.28e-127
g14228	O1537	5.05e-121
g14228	OL146	1.29e-115
g14228	O1038	3.16e-115
g14229	OL145	1.54e-96
g14229	OL145	1.23e-75
g14229	OL147	1.93e-81
g14229	OL147	9.95e-76
g14229	OL151	1.51e-78
g14229	OL151	1.36e-68
g14229	OL150	3.00e-78
g14229	OL150	1.37e-64
g14229	OL143	3.45e-73
g14229	OL143	7.81e-63
g14229	OL146	1.62e-72
g14229	OL146	2.23e-58
g14229	O1537	5.28e-71
g14229	O1537	1.86e-58
g14229	O1009	8.51e-70
g14229	O1009	4.11e-55
g14230	OL145	3.62e-71
g14230	OL147	3.95e-60
g14230	OL150	7.75e-56
g14230	OL151	4.59e-55
g14230	OL146	1.32e-52
g14230	OL143	1.23e-51
g14230	O1019	3.92e-50
g14230	O1038	3.81e-49
g14231	OL147	1.69e-100
g14231	OL145	8.81e-99
g14231	OL146	3.18e-90
g14231	OL143	1.36e-88
g14231	OL151	5.87e-88
g14231	OL150	1.63e-87
g14231	O1537	6.53e-84
g14231	O1019	6.19e-83
g14233	OL147	1.09e-95
g14233	OL145	1.37e-93
g14233	OL146	6.89e-90
g14233	OL143	2.54e-87
g14233	OL150	1.20e-86
g14233	OL151	7.14e-85
g14233	O1537	3.11e-80
g14233	O1009	2.34e-76
g14234	OL145	1.95e-83
g14234	OL147	2.05e-75
g14234	OL143	6.67e-70
g14234	OL146	3.65e-68
g14234	OL150	1.55e-67
g14234	OL151	2.05e-67
g14234	O1009	8.28e-67
g14234	O1019	5.09e-65
g14235	OL147	3.97e-79
g14235	OL145	4.98e-78
g14235	OL146	9.99e-71
g14235	OL151	8.15e-70
g14235	OL143	1.34e-68
g14235	OL150	1.58e-67
g14235	O1009	1.55e-63
g14235	O1537	4.47e-63
g14236	OL150	6.07e-166
g14236	OL150	4.44e-23
g14236	O1537	3.99e-130
g14236	O1537	4.43e-23
g14236	OL147	1.65e-120
g14236	OL147	1.02e-26
g14236	OL146	7.59e-118
g14236	OL146	1.42e-19
g14236	OL151	7.28e-114
g14236	OL151	1.25e-32
g14236	OL145	4.48e-113
g14236	OL145	8.47e-26
g14236	O1038	3.32e-101
g14236	O1038	2.70e-19
g14236	O1030	2.12e-95
g14236	O1030	9.96e-19
g14237	VMA5A	2.12e-08
g14238	YBOX1	1.55e-125
g14238	YBOX3	7.71e-68
g14238	YBOX2	1.28e-51
g14238	LN28B	3.48e-14
g14238	LN28A	4.48e-14
g14239	OL145	1.52e-98
g14239	OL147	1.21e-95
g14239	OL150	9.22e-93
g14239	OL143	7.78e-88
g14239	OL151	1.97e-87
g14239	OL146	6.38e-85
g14239	O1537	1.06e-82
g14239	O1038	2.59e-78
g14240	OL147	6.40e-104
g14240	OL145	5.13e-101
g14240	OL143	1.65e-91
g14240	OL150	3.11e-89
g14240	OL146	3.43e-88
g14240	OL151	3.45e-88
g14240	O1537	2.15e-79
g14240	O1009	3.25e-78
g14241	OL150	0.0
g14241	O1537	2.50e-146
g14241	OL147	4.05e-141
g14241	OL146	3.44e-136
g14241	OL151	1.69e-133
g14241	OL145	3.31e-132
g14241	O1038	1.58e-118
g14241	O1030	1.22e-113
g14242	OL145	5.64e-116
g14242	OL147	1.34e-106
g14242	OL151	1.91e-103
g14242	OL150	2.98e-96
g14242	OL143	8.08e-95
g14242	O1044	5.83e-85
g14242	O1537	3.73e-84
g14242	O1009	5.17e-83
g14243	OL145	4.74e-109
g14243	OL147	4.66e-103
g14243	OL151	6.14e-94
g14243	OL150	1.24e-91
g14243	OL143	3.13e-91
g14243	O1537	9.06e-89
g14243	OL146	1.99e-86
g14243	O1019	1.24e-80
g14244	OL145	2.03e-161
g14244	OL147	4.22e-150
g14244	OL151	6.10e-140
g14244	OL150	3.69e-129
g14244	O1537	5.94e-128
g14244	OL143	2.27e-127
g14244	OL146	2.30e-116
g14244	O1038	5.84e-116
g14245	OL151	1.46e-130
g14245	OL147	5.10e-125
g14245	OL145	1.05e-124
g14245	O1537	3.71e-124
g14245	OL146	1.34e-122
g14245	OL150	7.15e-119
g14245	OL143	2.68e-118
g14245	O1044	2.85e-112
g14246	OL149	9.40e-133
g14246	OL958	1.86e-106
g14246	OL148	1.05e-93
g14246	O1509	1.28e-69
g14246	O1019	2.93e-64
g14246	OL482	2.87e-63
g14246	OLF11	1.21e-61
g14246	OLF12	3.25e-61
g14247	OL146	1.98e-178
g14247	O1537	9.49e-156
g14247	OL150	1.42e-143
g14247	OL147	5.16e-139
g14247	OL145	3.36e-136
g14247	OL151	2.69e-130
g14247	O1038	4.65e-122
g14247	OL143	2.74e-117
g14248	O1537	4.11e-176
g14248	OL146	1.53e-143
g14248	OL150	2.49e-143
g14248	OL145	2.30e-139
g14248	OL147	3.01e-138
g14248	OL151	2.72e-135
g14248	O1038	2.75e-115
g14248	O1020	1.32e-112
g14249	OL150	3.56e-109
g14249	O1537	3.43e-99
g14249	OL146	1.20e-93
g14249	OL151	4.38e-88
g14249	OL147	3.58e-85
g14249	OL145	4.74e-83
g14249	O1038	4.08e-76
g14249	O1030	1.72e-72
g14250	O1537	4.36e-171
g14250	O1537	7.46e-16
g14250	OL146	3.91e-132
g14250	OL150	5.67e-132
g14250	OL145	1.30e-126
g14250	OL145	5.18e-07
g14250	OL147	8.72e-123
g14250	OL147	2.36e-09
g14250	OL151	7.74e-120
g14250	O1044	1.92e-107
g14250	O1038	6.10e-107
g14250	O1038	2.02e-06
g14251	OL150	7.66e-150
g14251	O1537	5.32e-142
g14251	OL146	1.31e-132
g14251	OL145	7.00e-127
g14251	OL147	4.40e-125
g14251	O1038	8.03e-117
g14251	OL151	1.26e-116
g14251	O1019	1.60e-114
g14252	OL150	2.22e-135
g14252	OL146	2.59e-120
g14252	O1537	1.19e-119
g14252	OL145	3.36e-108
g14252	OL147	9.01e-107
g14252	OL151	5.43e-106
g14252	O1038	2.32e-97
g14252	O1019	1.10e-95
g14253	OL150	8.04e-156
g14253	O1537	1.85e-143
g14253	OL146	3.12e-136
g14253	OL147	3.28e-128
g14253	OL145	3.30e-125
g14253	OL151	4.11e-124
g14253	O1038	1.96e-118
g14253	O1030	3.92e-112
g14254	OL150	1.03e-150
g14254	O1537	4.81e-141
g14254	OL146	2.80e-129
g14254	OL147	2.76e-125
g14254	OL151	5.97e-123
g14254	OL145	6.88e-122
g14254	O1038	1.04e-119
g14254	O1019	1.94e-112
g14255	OL150	1.63e-151
g14255	O1537	6.19e-140
g14255	OL146	2.11e-130
g14255	OL147	7.31e-126
g14255	OL145	6.23e-124
g14255	OL151	1.61e-123
g14255	O1038	2.51e-115
g14255	O1030	1.30e-113
g14256	OL150	1.44e-134
g14256	OL150	1.18e-132
g14256	OL150	1.93e-132
g14256	OL150	1.67e-32
g14256	OL150	4.83e-32
g14256	OL150	2.40e-15
g14256	O1537	1.46e-130
g14256	O1537	1.92e-128
g14256	O1537	9.85e-126
g14256	O1537	2.28e-54
g14256	O1537	4.41e-10
g14256	OL146	9.76e-119
g14256	OL146	1.98e-117
g14256	OL146	3.94e-115
g14256	OL146	2.18e-35
g14256	OL146	1.03e-06
g14256	OL145	1.14e-116
g14256	OL145	3.37e-113
g14256	OL145	3.29e-110
g14256	OL145	2.22e-53
g14256	OL145	5.19e-08
g14256	OL147	2.39e-115
g14256	OL147	9.81e-114
g14256	OL147	2.36e-113
g14256	OL147	1.69e-31
g14256	OL147	1.14e-22
g14256	OL147	4.02e-07
g14256	OL151	3.36e-113
g14256	OL151	1.53e-109
g14256	OL151	3.24e-109
g14256	OL151	2.13e-51
g14256	OL151	7.12e-08
g14256	O1038	2.87e-109
g14256	O1038	1.70e-106
g14256	O1038	1.81e-103
g14256	O1038	6.50e-38
g14256	O1038	9.59e-06
g14256	O1030	9.65e-106
g14256	O1030	2.93e-104
g14256	O1030	1.32e-100
g14256	O1030	8.47e-30
g14256	O1030	5.23e-20
g14256	O1030	2.42e-07
g14258	O1537	4.35e-156
g14258	OL150	8.99e-130
g14258	OL146	1.78e-128
g14258	OL145	1.76e-121
g14258	OL151	1.59e-117
g14258	OL147	5.73e-116
g14258	O1038	2.41e-99
g14258	OL143	2.10e-96
g14259	O1537	8.81e-161
g14259	OL146	3.59e-127
g14259	OL150	2.36e-125
g14259	OL151	7.63e-120
g14259	OL145	1.71e-119
g14259	OL147	1.01e-116
g14259	O1030	1.52e-105
g14259	O1020	5.18e-101
g14260	O1537	0.0
g14260	OL146	1.14e-143
g14260	OL150	5.44e-141
g14260	OL145	6.06e-136
g14260	OL147	3.10e-132
g14260	OL151	1.15e-130
g14260	O1038	8.28e-114
g14260	O1030	2.77e-110
g14261	OL150	9.81e-148
g14261	O1537	4.05e-139
g14261	OL146	3.72e-126
g14261	OL145	6.78e-125
g14261	OL147	8.25e-125
g14261	OL151	1.10e-116
g14261	O1038	1.68e-113
g14261	O1030	7.98e-112
g14262	O1537	1.44e-145
g14262	OL146	3.65e-121
g14262	OL150	1.09e-116
g14262	OL145	9.45e-110
g14262	OL151	1.26e-107
g14262	OL147	9.08e-104
g14262	O1038	8.84e-92
g14262	O1030	6.66e-90
g14263	O1537	1.90e-171
g14263	OL146	3.02e-132
g14263	OL150	2.82e-130
g14263	OL145	7.29e-119
g14263	OL151	1.00e-117
g14263	OL147	1.65e-117
g14263	O1030	1.16e-100
g14263	O1038	3.20e-98
g14264	O1537	3.68e-100
g14264	OL150	1.44e-86
